,TransactionID,FraudIndicator,Category,TransactionAmount,AnomalyScore,Timestamp,MerchantID,Amount,CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag
161,162,1,Retail,93.90980107812352,0.1303453119881498,2022-01-07 17:00:00,2583,68.36222224178091,1666,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0
162,163,0,Online,62.2966821251412,0.8961648984302398,2022-01-07 18:00:00,2370,52.7405583765616,1495,Customer 1495,20,Address 1495,1236.384945903017,2023-05-10,0
163,164,0,Other,21.200385624323307,0.3292528457660703,2022-01-07 19:00:00,2025,88.75728850172628,1982,Customer 1982,46,Address 1982,4575.52247121944,2024-09-08,0
164,165,0,Food,39.62416222970549,0.063965262052487,2022-01-07 20:00:00,2998,70.65807372432405,1127,Customer 1127,39,Address 1127,4843.2904163743615,2022-05-07,0
165,166,0,Travel,94.98701866123818,0.1729678782624287,2022-01-07 21:00:00,2081,16.560396381973245,1437,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0
166,167,0,Travel,70.949036627234,0.9579481005143656,2022-01-07 22:00:00,2229,36.87248196812679,1145,Customer 1145,56,Address 1145,9855.674627837716,2022-05-25,0
167,168,0,Online,65.07165073329853,0.8398890363857324,2022-01-07 23:00:00,2711,37.97774880715161,1477,Customer 1477,31,Address 1477,4219.355106273666,2023-04-22,0
168,169,0,Other,87.84367671643805,0.6381432315674004,2022-01-08 00:00:00,2853,37.40762141397819,1727,Customer 1727,25,Address 1727,7941.847202444381,2023-12-28,0
169,170,0,Other,96.1462465106588,0.4297705660959885,2022-01-08 01:00:00,2514,27.459895442013668,1365,Customer 1365,49,Address 1365,2249.6838410311507,2022-12-31,1
170,171,0,Retail,91.1933076822215,0.4491231704158719,2022-01-08 02:00:00,2201,16.468824479692067,1239,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0
171,172,0,Travel,98.62431306543851,0.4188655842737862,2022-01-08 03:00:00,2818,95.81318706963296,1422,Customer 1422,32,Address 1422,6987.997844391333,2023-02-26,0
172,173,0,Online,69.26898129140069,0.9566960542981932,2022-01-08 04:00:00,2200,63.47667766306569,1089,Customer 1089,50,Address 1089,6121.739350549565,2022-03-30,0
173,174,1,Retail,38.39751063654201,0.7962993717062002,2022-01-08 05:00:00,2898,97.0655205171012,1407,Customer 1407,32,Address 1407,8827.782392877409,2023-02-11,0
174,175,0,Online,72.0767151531791,0.3578208959090809,2022-01-08 06:00:00,2298,13.592210306686386,1233,Customer 1233,28,Address 1233,8198.17833915617,2022-08-21,0
175,176,0,Online,23.16580918170286,0.3581691063319129,2022-01-08 07:00:00,2144,18.04295485910775,1474,Customer 1474,37,Address 1474,8007.840813445351,2023-04-19,0
176,177,0,Other,96.99742620925753,0.3663305510153918,2022-01-08 08:00:00,2372,57.400809663920754,1059,Customer 1059,42,Address 1059,4450.429068562766,2022-02-28,0
177,178,0,Online,75.17795368204465,0.4797418085390359,2022-01-08 09:00:00,2196,91.89645670792092,1596,Customer 1596,62,Address 1596,7604.03581291833,2023-08-19,0
178,179,0,Food,71.27729966536388,0.8059953499461918,2022-01-08 10:00:00,2981,67.30165835468443,1800,Customer 1800,58,Address 1800,6631.372808065945,2024-03-10,0
179,180,0,Food,73.50579664763814,0.4466950064139259,2022-01-08 11:00:00,2229,79.45616782324659,1117,Customer 1117,52,Address 1117,7288.036637655037,2022-04-27,0
180,181,0,Other,95.81512850727324,0.1480582852993029,2022-01-08 12:00:00,2078,74.59376570121384,1548,Customer 1548,29,Address 1548,4483.156300402189,2023-07-02,0
181,182,0,Travel,18.852697182192355,0.7304494846487675,2022-01-08 13:00:00,2220,90.0500458660583,1084,Customer 1084,60,Address 1084,2169.4259351690243,2022-03-25,0
182,183,0,Online,13.294878186725366,0.966645463514096,2022-01-08 14:00:00,2671,71.65549550773102,1591,Customer 1591,36,Address 1591,7962.41027548533,2023-08-14,0
183,184,0,Retail,70.84194087334146,0.9345265989340056,2022-01-08 15:00:00,2507,76.74484865313467,1107,Customer 1107,60,Address 1107,6166.294345881851,2022-04-17,0
184,185,0,Online,29.797542175411586,0.8713778981354636,2022-01-08 16:00:00,2166,30.73140745162662,1449,Customer 1449,64,Address 1449,3495.320360122715,2023-03-25,0
185,186,0,Online,10.976063792987292,0.0887224891439055,2022-01-08 17:00:00,2528,13.94613717842646,1997,Customer 1997,58,Address 1997,9255.451757215444,2024-09-23,0
186,187,0,Retail,30.62781389727033,0.3804867275873326,2022-01-08 18:00:00,2366,86.27614397676666,1825,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0
187,188,0,Other,86.27039905960704,0.5997076288705414,2022-01-08 19:00:00,2348,39.15191297159039,1609,Customer 1609,29,Address 1609,7085.442721000245,2023-09-01,0
188,189,0,Food,90.69366945616191,0.0525841195764624,2022-01-08 20:00:00,2163,63.75541221221678,1439,Customer 1439,47,Address 1439,8557.608088738338,2023-03-15,0
189,190,0,Travel,97.45799845652886,0.1324130798457156,2022-01-08 21:00:00,2778,13.936656978315106,1122,Customer 1122,54,Address 1122,4998.111232701779,2022-05-02,0
190,191,0,Retail,94.26044567659616,0.28161699231222,2022-01-08 22:00:00,2360,39.27911887178642,1542,Customer 1542,63,Address 1542,6808.655941809088,2023-06-26,0
191,192,0,Retail,65.20547785019431,0.0361401268487941,2022-01-08 23:00:00,2940,61.29285089639624,1024,Customer 1024,40,Address 1024,1795.3282266181373,2022-01-24,0
192,193,0,Food,58.92672040602855,0.9644991055160976,2022-01-09 00:00:00,2926,61.5850254830433,1804,Customer 1804,24,Address 1804,8924.92531736286,2024-03-14,0
193,194,0,Travel,81.998406792034,0.1764083665963066,2022-01-09 01:00:00,2176,25.807626781009997,1394,Customer 1394,31,Address 1394,1417.6911109990574,2023-01-29,0
194,195,0,Food,46.79083873431522,0.829296851161239,2022-01-09 02:00:00,2901,60.1627950076116,1377,Customer 1377,46,Address 1377,7515.21069536373,2023-01-12,0
195,196,0,Travel,11.414754823886248,0.1556446845128487,2022-01-09 03:00:00,2208,73.95115480743799,1860,Customer 1860,21,Address 1860,2424.450317394157,2024-05-09,0
196,197,0,Retail,39.746571370799046,0.7831297143194322,2022-01-09 04:00:00,2125,41.600666147750765,1022,Customer 1022,55,Address 1022,4265.273573478986,2022-01-22,0
197,198,0,Online,69.42652625711786,0.4507371718071249,2022-01-09 05:00:00,2162,77.50218977872183,1599,Customer 1599,18,Address 1599,8662.854278923118,2023-08-22,1
198,199,1,Retail,74.8024137001501,0.3540911370424252,2022-01-09 06:00:00,2679,60.700759795200256,1281,Customer 1281,33,Address 1281,3183.466494213557,2022-10-08,0
199,200,0,Online,11.135024291276173,0.6543579686540659,2022-01-09 07:00:00,2900,10.867087743046213,1549,Customer 1549,60,Address 1549,4220.470748699525,2023-07-03,0
200,201,0,Other,78.7926566816262,0.0924698674989543,2022-01-09 08:00:00,2382,78.69908198812801,1237,Customer 1237,32,Address 1237,5160.483332414382,2022-08-25,0
201,202,0,Online,73.35801855325286,0.8635439599431781,2022-01-09 09:00:00,2802,13.562991257277996,1800,Customer 1800,58,Address 1800,6631.372808065945,2024-03-10,0
202,203,0,Retail,19.79428898571563,0.6459808078950701,2022-01-09 10:00:00,2789,61.40287558718099,1167,Customer 1167,33,Address 1167,4121.316624748486,2022-06-16,0
203,204,0,Online,52.57391797925766,0.1032059291351714,2022-01-09 11:00:00,2856,68.40522340995258,1559,Customer 1559,22,Address 1559,4091.6780540746336,2023-07-13,0
204,205,0,Travel,87.946838800399,0.7811165111485706,2022-01-09 12:00:00,2618,59.45638923887482,1764,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0
205,206,0,Travel,45.34907934754776,0.3867848646906189,2022-01-09 13:00:00,2493,94.570751399094,1124,Customer 1124,45,Address 1124,6746.988789784419,2022-05-04,0
206,207,0,Other,49.02599806311397,0.2741100007272282,2022-01-09 14:00:00,2713,81.56433192297125,1095,Customer 1095,27,Address 1095,8403.77366742826,2022-04-05,1
207,208,0,Travel,76.7891524120786,0.3144079950434221,2022-01-09 15:00:00,2478,58.42056072628485,1690,Customer 1690,24,Address 1690,5729.012454195284,2023-11-21,0
208,209,0,Food,57.25912840477829,0.2883373503010789,2022-01-09 16:00:00,2405,48.04486290773334,1359,Customer 1359,53,Address 1359,8430.98651867882,2022-12-25,0
209,210,0,Other,21.239305903956133,0.3227980839253159,2022-01-09 17:00:00,2332,27.51230202452078,1026,Customer 1026,58,Address 1026,8091.736701622896,2022-01-26,0
210,211,0,Online,79.3765145476943,0.970049124736776,2022-01-09 18:00:00,2989,67.03130270994141,1596,Customer 1596,62,Address 1596,7604.03581291833,2023-08-19,0
211,212,1,Other,52.47637817645349,0.8581859979634036,2022-01-09 19:00:00,2828,78.56207411278741,1506,Customer 1506,22,Address 1506,5745.0882908674,2023-05-21,0
212,213,0,Food,75.32893871990358,0.4463273030715393,2022-01-09 20:00:00,2065,81.95667521729543,1219,Customer 1219,23,Address 1219,7649.649301190314,2022-08-07,0
213,214,0,Travel,76.76865855547618,0.1168631146102391,2022-01-09 21:00:00,2536,66.22278769805163,1609,Customer 1609,29,Address 1609,7085.442721000245,2023-09-01,0
214,215,0,Online,87.13835924679432,0.2473200050082087,2022-01-09 22:00:00,2225,43.288425940630695,1788,Customer 1788,27,Address 1788,4384.800511892174,2024-02-27,0
215,216,0,Retail,33.346974587766816,0.0498583601810919,2022-01-09 23:00:00,2533,91.44727683785102,1320,Customer 1320,48,Address 1320,4674.919670572002,2022-11-16,0
216,217,0,Travel,79.684500917319,0.4855999522759509,2022-01-10 00:00:00,2023,98.68616371418082,1194,Customer 1194,40,Address 1194,7405.683379172114,2022-07-13,0
217,218,0,Online,21.68077849155916,0.0865758331665561,2022-01-10 01:00:00,2884,84.03821814533373,1387,Customer 1387,31,Address 1387,2137.201056640595,2023-01-22,1
218,219,0,Online,78.78591569653737,0.8576199416102118,2022-01-10 02:00:00,2388,26.705903742573543,1381,Customer 1381,58,Address 1381,4206.199489908408,2023-01-16,0
219,220,0,Online,66.7376965174679,0.3073939306775677,2022-01-10 03:00:00,2338,95.66715462171436,1023,Customer 1023,34,Address 1023,9545.47486907634,2022-01-23,0
220,221,0,Food,47.443041935154895,0.210648526054667,2022-01-10 04:00:00,2094,53.84797949558436,1292,Customer 1292,33,Address 1292,5713.487344025388,2022-10-19,0
221,222,0,Online,17.36876575850654,0.0590292986848037,2022-01-10 05:00:00,2206,67.7566473614084,1556,Customer 1556,53,Address 1556,2262.489051602548,2023-07-10,0
222,223,0,Travel,56.889921501141245,0.0177160412981203,2022-01-10 06:00:00,2334,68.86554660517089,1616,Customer 1616,31,Address 1616,5058.355132932252,2023-09-08,0
223,224,0,Retail,22.120892689336657,0.681498050466276,2022-01-10 07:00:00,2893,32.334368575520536,1646,Customer 1646,46,Address 1646,1384.6666740901055,2023-10-08,0
224,225,0,Food,41.46857357472534,0.9854105185705414,2022-01-10 08:00:00,2979,87.0159324540077,1678,Customer 1678,33,Address 1678,3302.010949050849,2023-11-09,1
225,226,0,Food,13.871281828809789,0.7622048594652203,2022-01-10 09:00:00,2539,34.528113601375296,1950,Customer 1950,48,Address 1950,2394.859954484713,2024-08-07,0
226,227,1,Travel,29.67925462704473,0.9392161655993088,2022-01-10 10:00:00,2776,72.13258352324524,1995,Customer 1995,38,Address 1995,2240.517799293388,2024-09-21,0
227,228,0,Online,10.9730234023345,0.1883338580116202,2022-01-10 11:00:00,2962,55.797695917609126,1492,Customer 1492,46,Address 1492,2989.8192667071926,2023-05-07,0
228,229,0,Other,94.0622960105692,0.2589414407353841,2022-01-10 12:00:00,2687,26.44706544020341,1395,Customer 1395,32,Address 1395,4381.287524149841,2023-01-30,1
229,230,0,Food,51.6073040765863,0.9585613328123336,2022-01-10 13:00:00,2473,99.7192337077914,1903,Customer 1903,18,Address 1903,4718.536567167799,2024-06-21,0
230,231,0,Online,70.86813431740313,0.4745197026132388,2022-01-10 14:00:00,2577,39.30443808666833,1442,Customer 1442,54,Address 1442,9760.428570811451,2023-03-18,0
231,232,0,Other,14.748967417508124,0.3279132217069292,2022-01-10 15:00:00,2559,48.95945026618623,1169,Customer 1169,30,Address 1169,4020.714312343048,2022-06-18,0
232,233,0,Online,62.37409427812566,0.0452476378006632,2022-01-10 16:00:00,2787,98.73461898413122,1767,Customer 1767,38,Address 1767,1238.1227186710694,2024-02-06,0
233,234,0,Other,35.94577240035858,0.8934789871384754,2022-01-10 17:00:00,2851,69.33327246195044,1221,Customer 1221,37,Address 1221,6722.285664371272,2022-08-09,0
234,235,0,Retail,56.4273949545298,0.9122973990642969,2022-01-10 18:00:00,2949,65.34894374447977,1806,Customer 1806,61,Address 1806,7475.015618562455,2024-03-16,0
235,236,0,Retail,33.87630498125569,0.4038264321080043,2022-01-10 19:00:00,2789,69.82507207727988,1999,Customer 1999,57,Address 1999,7376.854106511174,2024-09-25,0
236,237,0,Online,23.30991586673956,0.8944399270078037,2022-01-10 20:00:00,2442,46.17260059157836,1506,Customer 1506,22,Address 1506,5745.0882908674,2023-05-21,0
237,238,0,Retail,25.29149584461545,0.0897404131770416,2022-01-10 21:00:00,2231,55.20400597044325,1024,Customer 1024,40,Address 1024,1795.3282266181373,2022-01-24,0
238,239,0,Retail,52.565828289984246,0.3351857633051895,2022-01-10 22:00:00,2442,53.97929249001216,1359,Customer 1359,53,Address 1359,8430.98651867882,2022-12-25,0
239,240,1,Online,77.85459460480482,0.5722681836455746,2022-01-10 23:00:00,2282,45.00641711892598,1892,Customer 1892,59,Address 1892,5096.276615380732,2024-06-10,0
240,241,0,Other,59.1248358630428,0.2720936802463285,2022-01-11 00:00:00,2373,27.18554242606038,1830,Customer 1830,22,Address 1830,9443.19584473682,2024-04-09,0
241,242,0,Online,69.93087011641819,0.5157654931543152,2022-01-11 01:00:00,2702,25.420517132167863,1515,Customer 1515,37,Address 1515,7872.506549172416,2023-05-30,0
242,243,0,Food,92.35937017351696,0.1344724121321731,2022-01-11 02:00:00,2451,48.2529491789015,1479,Customer 1479,47,Address 1479,6915.0901325047735,2023-04-24,0
243,244,0,Travel,24.898259397715726,0.1745842508047409,2022-01-11 03:00:00,2789,38.65841154384127,1398,Customer 1398,55,Address 1398,1617.125777271929,2023-02-02,0
244,245,0,Travel,65.35616715581493,0.2188798757268968,2022-01-11 04:00:00,2872,66.64627231049542,1848,Customer 1848,63,Address 1848,2524.244090780498,2024-04-27,0
245,246,0,Online,99.04387605443804,0.2187786756626317,2022-01-11 05:00:00,2552,67.64191353460876,1877,Customer 1877,43,Address 1877,1848.9856400309243,2024-05-26,0
246,247,0,Retail,64.90209134121136,0.7866977743196337,2022-01-11 06:00:00,2118,95.63285443399356,1965,Customer 1965,44,Address 1965,2295.865934658229,2024-08-22,0
247,248,0,Other,90.59198940509926,0.0065898600587622,2022-01-11 07:00:00,2408,81.69004135988487,1656,Customer 1656,48,Address 1656,5626.572877353346,2023-10-18,0
248,249,0,Online,52.49254177338928,0.0271173542793712,2022-01-11 08:00:00,2677,60.724694915321855,1180,Customer 1180,59,Address 1180,8645.383185655746,2022-06-29,0
249,250,0,Retail,21.65134654738703,0.8702311777696006,2022-01-11 09:00:00,2040,60.55808100557361,1244,Customer 1244,46,Address 1244,8723.861426511972,2022-09-01,0
250,251,0,Retail,78.56612335127426,0.6493666203166822,2022-01-11 10:00:00,2007,38.533109535613626,1406,Customer 1406,56,Address 1406,6284.73966605261,2023-02-10,0
251,252,0,Food,80.25449380538134,0.7074811593133916,2022-01-11 11:00:00,2120,39.64193470676073,1546,Customer 1546,52,Address 1546,6282.241817070153,2023-06-30,0
252,253,0,Travel,15.053521973225672,0.5105081670860443,2022-01-11 12:00:00,2033,52.32859080638063,1316,Customer 1316,41,Address 1316,1538.0330397909063,2022-11-12,0
253,254,0,Retail,96.62137605981933,0.281707456377549,2022-01-11 13:00:00,2764,61.157045133672426,1768,Customer 1768,35,Address 1768,1824.800520598792,2024-02-07,0
254,255,0,Other,92.88343588588074,0.8142113446109935,2022-01-11 14:00:00,2903,74.41673714777123,1983,Customer 1983,42,Address 1983,4754.880201730244,2024-09-09,0
255,256,0,Retail,96.46532589209308,0.7633935853704387,2022-01-11 15:00:00,2242,16.70607949337328,1685,Customer 1685,18,Address 1685,3046.120484791152,2023-11-16,0
256,257,0,Food,71.3379670683811,0.5556280311853758,2022-01-11 16:00:00,2627,23.740319049622585,1441,Customer 1441,37,Address 1441,7268.827350334111,2023-03-17,0
257,258,0,Travel,64.84821624051361,0.4558990958760039,2022-01-11 17:00:00,2266,72.19579593152234,1198,Customer 1198,62,Address 1198,7777.442049198876,2022-07-17,0
258,259,0,Other,79.51078292588622,0.275612962520994,2022-01-11 18:00:00,2298,63.92237414443909,1990,Customer 1990,63,Address 1990,7417.757201392173,2024-09-16,0
259,260,0,Online,35.66109499785723,0.3485183802706245,2022-01-11 19:00:00,2228,32.121734238901404,1893,Customer 1893,45,Address 1893,9608.40456164155,2024-06-11,0
260,261,0,Food,34.53383406995822,0.9916263388452976,2022-01-11 20:00:00,2911,61.32263139109206,1558,Customer 1558,35,Address 1558,9927.157718777764,2023-07-12,0
261,262,0,Retail,18.327174054357272,0.387238274676982,2022-01-11 21:00:00,2005,54.47433021499057,1995,Customer 1995,38,Address 1995,2240.517799293388,2024-09-21,0
262,263,0,Food,11.86341116322519,0.2175426414356537,2022-01-11 22:00:00,2509,27.336940402644966,1253,Customer 1253,62,Address 1253,5185.762081850918,2022-09-10,0
263,264,0,Food,26.5734715248705,0.2022063741775694,2022-01-11 23:00:00,2104,31.305825185224148,1455,Customer 1455,39,Address 1455,3227.699686241868,2023-03-31,0
264,265,0,Food,29.782455750319624,0.4933083192807312,2022-01-12 00:00:00,2055,41.54205962794481,1017,Customer 1017,21,Address 1017,5179.000965050205,2022-01-17,0
265,266,0,Travel,59.42213532077228,0.6120335137046751,2022-01-12 01:00:00,2120,32.85924468136734,1393,Customer 1393,47,Address 1393,3238.1840967641533,2023-01-28,0
266,267,0,Food,10.317806918915364,0.3276545412729026,2022-01-12 02:00:00,2088,71.23473259275752,1866,Customer 1866,35,Address 1866,9510.171443616422,2024-05-15,0
267,268,0,Retail,84.3166959270708,0.8640972249158761,2022-01-12 03:00:00,2681,26.619459510326152,1433,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0
268,269,0,Travel,36.15552839616184,0.74077886236982,2022-01-12 04:00:00,2023,56.27958729651075,1229,Customer 1229,18,Address 1229,7030.677982437504,2022-08-17,0
269,270,0,Travel,27.51526729487366,0.6077520024600808,2022-01-12 05:00:00,2228,79.5393640180564,1786,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0
270,271,1,Other,10.83104719865872,0.6208991111145831,2022-01-12 06:00:00,2611,36.75441407266821,1432,Customer 1432,36,Address 1432,5930.219713566649,2023-03-08,1
271,272,1,Travel,30.82326807262543,0.0443423904348095,2022-01-12 07:00:00,2241,58.17973707615728,1944,Customer 1944,51,Address 1944,2462.046546141992,2024-08-01,0
272,273,0,Other,20.01826492292852,0.4031613295818237,2022-01-12 08:00:00,2779,28.303899974374268,1512,Customer 1512,64,Address 1512,7327.564000233736,2023-05-27,0
273,274,0,Travel,59.425774167905104,0.9507628829289666,2022-01-12 09:00:00,2262,35.92410077105648,1354,Customer 1354,45,Address 1354,3903.794554497941,2022-12-20,0
274,275,0,Online,49.11928354400872,0.7328517217427827,2022-01-12 10:00:00,2705,78.3127071416263,1873,Customer 1873,31,Address 1873,4025.34005328352,2024-05-22,0
275,276,0,Travel,27.226847422488543,0.783449780337816,2022-01-12 11:00:00,2397,35.05265258366971,1405,Customer 1405,59,Address 1405,9246.516979425342,2023-02-09,0
276,277,0,Retail,41.09922893712948,0.4185392602509085,2022-01-12 12:00:00,2721,70.79730570531635,1958,Customer 1958,57,Address 1958,8961.01169238384,2024-08-15,0
277,278,0,Other,62.47164634932084,0.6520016060332727,2022-01-12 13:00:00,2510,61.10932034404943,1893,Customer 1893,45,Address 1893,9608.40456164155,2024-06-11,0
278,279,0,Food,87.47329707970232,0.6129715935210693,2022-01-12 14:00:00,2491,56.754616986193845,1535,Customer 1535,53,Address 1535,8720.210862779113,2023-06-19,0
279,280,0,Retail,31.214831319840613,0.7701598012954176,2022-01-12 15:00:00,2553,16.219860051456457,1351,Customer 1351,32,Address 1351,6685.598453640112,2022-12-17,0
280,281,0,Food,61.90352457018726,0.7173568735458106,2022-01-12 16:00:00,2714,10.802412944130907,1848,Customer 1848,63,Address 1848,2524.244090780498,2024-04-27,0
281,282,0,Travel,96.57198893334257,0.5867595351398335,2022-01-12 17:00:00,2713,66.57002449606415,1562,Customer 1562,43,Address 1562,9938.92291891054,2023-07-16,0
282,283,0,Retail,37.99213522725594,0.5621896468421762,2022-01-12 18:00:00,2083,26.133992196232175,1817,Customer 1817,28,Address 1817,3402.333160813204,2024-03-27,0
283,284,0,Other,51.99564188670163,0.7037667679921972,2022-01-12 19:00:00,2223,17.31735492821924,1649,Customer 1649,54,Address 1649,7708.879304387245,2023-10-11,0
284,285,0,Retail,61.43609226237128,0.2649763500619336,2022-01-12 20:00:00,2886,75.32446317385762,1505,Customer 1505,33,Address 1505,9012.480649818945,2023-05-20,0
285,286,0,Travel,14.523521313976882,0.119439939441808,2022-01-12 21:00:00,2287,30.768477767337625,1513,Customer 1513,47,Address 1513,6238.206319630766,2023-05-28,0
286,287,0,Other,33.91358309691065,0.5873764896528769,2022-01-12 22:00:00,2328,57.45622413714661,1604,Customer 1604,36,Address 1604,4470.138105796166,2023-08-27,0
287,288,0,Online,78.97968795996621,0.8256869130953508,2022-01-12 23:00:00,2808,73.3032970491333,1972,Customer 1972,39,Address 1972,6552.817252915446,2024-08-29,0
288,289,1,Food,51.13891597355007,0.7572829171552454,2022-01-13 00:00:00,2492,96.23321419600772,1165,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0
289,290,0,Travel,69.59584396696133,0.9199520465471112,2022-01-13 01:00:00,2039,77.3046654263469,1597,Customer 1597,33,Address 1597,7732.131278300012,2023-08-20,0
290,291,0,Retail,66.20543512364335,0.8946864965778659,2022-01-13 02:00:00,2746,62.77388544748326,1462,Customer 1462,30,Address 1462,9035.123330226636,2023-04-07,0
291,292,0,Retail,58.01664841377381,0.3964009869235997,2022-01-13 03:00:00,2754,56.5503597491276,1712,Customer 1712,58,Address 1712,4878.871298313591,2023-12-13,0
292,293,0,Travel,79.28311196441244,0.2961903751706429,2022-01-13 04:00:00,2038,91.37503293179564,1100,Customer 1100,62,Address 1100,2924.235910641115,2022-04-10,0
293,294,0,Other,16.92260058654751,0.4012329535232043,2022-01-13 05:00:00,2253,35.15145130726461,1009,Customer 1009,32,Address 1009,5359.747810190935,2022-01-09,0
294,295,0,Food,22.65471379806029,0.7979050029185851,2022-01-13 06:00:00,2013,34.5208597441328,1770,Customer 1770,36,Address 1770,6847.49092112656,2024-02-09,1
295,296,0,Travel,12.048607534897886,0.6879926520485328,2022-01-13 07:00:00,2680,95.32857784875084,1678,Customer 1678,33,Address 1678,3302.010949050849,2023-11-09,1
296,297,0,Retail,82.52626114093874,0.7405518810727442,2022-01-13 08:00:00,2069,51.40358574104649,1953,Customer 1953,18,Address 1953,5323.113544004934,2024-08-10,0
297,298,0,Retail,67.96649542030532,0.3585527610416317,2022-01-13 09:00:00,2745,20.66255752728149,1239,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0
298,299,0,Travel,87.3613393910834,0.2610608466124333,2022-01-13 10:00:00,2243,53.65543294021365,1322,Customer 1322,29,Address 1322,9411.508716680992,2022-11-18,0
299,300,0,Other,55.29097105603493,0.4914997821568332,2022-01-13 11:00:00,2960,46.2432624020462,1940,Customer 1940,29,Address 1940,6383.377144880861,2024-07-28,0
300,301,0,Retail,97.05791341411005,0.0525274265761928,2022-01-13 12:00:00,2616,42.303801913906405,1994,Customer 1994,63,Address 1994,8791.304688526334,2024-09-20,0
301,302,0,Online,25.14389827717285,0.1267893006667646,2022-01-13 13:00:00,2869,98.06620816132504,1437,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0
302,303,0,Travel,51.243510294736616,0.6907669459308304,2022-01-13 14:00:00,2703,61.98793644916741,1135,Customer 1135,49,Address 1135,7871.3859110145295,2022-05-15,0
303,304,0,Retail,50.70585723009551,0.8317042766387782,2022-01-13 15:00:00,2280,15.083582510759244,1873,Customer 1873,31,Address 1873,4025.34005328352,2024-05-22,0
304,305,0,Food,44.03294777488758,0.3718737635846537,2022-01-13 16:00:00,2020,79.21418526693257,1233,Customer 1233,28,Address 1233,8198.17833915617,2022-08-21,0
305,306,0,Retail,18.86049746956485,0.1315993992700281,2022-01-13 17:00:00,2265,14.325618955526988,1701,Customer 1701,50,Address 1701,7244.499732255062,2023-12-02,0
306,307,0,Travel,13.478672536399934,0.2694494353927176,2022-01-13 18:00:00,2239,74.04598056616143,1392,Customer 1392,37,Address 1392,4900.652704449377,2023-01-27,0
307,308,0,Online,74.97224620949478,0.7677320347425342,2022-01-13 19:00:00,2020,13.775391834001596,1468,Customer 1468,45,Address 1468,2410.574676501887,2023-04-13,0
308,309,0,Food,18.097908364235465,0.1150802937910266,2022-01-13 20:00:00,2401,20.773444943242666,1759,Customer 1759,33,Address 1759,6608.386988413693,2024-01-29,0
309,310,0,Other,83.10914211490532,0.0838056407330528,2022-01-13 21:00:00,2469,76.94851055777721,1305,Customer 1305,23,Address 1305,4624.660778614991,2022-11-01,0
310,311,0,Travel,81.94669264544623,0.0069695841114257,2022-01-13 22:00:00,2864,27.453116490888377,1060,Customer 1060,38,Address 1060,9121.230250792947,2022-03-01,0
311,312,0,Retail,18.370412411716973,0.2859944269610791,2022-01-13 23:00:00,2195,61.47768761043001,1557,Customer 1557,62,Address 1557,7585.899378417061,2023-07-11,0
312,313,0,Online,71.94075357934904,0.5813751838547687,2022-01-14 00:00:00,2479,68.64043640103054,1157,Customer 1157,60,Address 1157,8479.723197096315,2022-06-06,1
313,314,0,Other,84.89408519676891,0.3179432536869019,2022-01-14 01:00:00,2354,39.75178064381655,1968,Customer 1968,60,Address 1968,8884.809636830185,2024-08-25,0
314,315,0,Travel,26.085561852185347,0.7364416334829819,2022-01-14 02:00:00,2506,84.98269506569027,1555,Customer 1555,45,Address 1555,1776.6329873685736,2023-07-09,0
315,316,0,Other,65.299832246262,0.781144516158459,2022-01-14 03:00:00,2285,29.291555935495328,1112,Customer 1112,57,Address 1112,9784.73655418159,2022-04-22,0
316,317,0,Online,64.93988674382405,0.8705355626587007,2022-01-14 04:00:00,2771,22.18984231519618,1292,Customer 1292,33,Address 1292,5713.487344025388,2022-10-19,0
317,318,0,Retail,45.88273508416468,0.6173716445774726,2022-01-14 05:00:00,2335,64.22877239230128,1346,Customer 1346,36,Address 1346,5760.88763144699,2022-12-12,0
318,319,0,Food,42.37126163650664,0.8085710538493318,2022-01-14 06:00:00,2787,23.85431432932064,1129,Customer 1129,39,Address 1129,4396.07692646077,2022-05-09,0
319,320,0,Other,16.026934488711962,0.8848376456935328,2022-01-14 07:00:00,2261,85.9983524413847,1903,Customer 1903,18,Address 1903,4718.536567167799,2024-06-21,0
320,321,0,Food,54.92016403904978,0.9389942798388944,2022-01-14 08:00:00,2142,57.86994336632967,1078,Customer 1078,32,Address 1078,1689.971098136797,2022-03-19,0
321,322,0,Retail,75.78919810722196,0.3085432272629526,2022-01-14 09:00:00,2894,88.09696867382264,1702,Customer 1702,32,Address 1702,4756.907985455394,2023-12-03,0
322,323,0,Online,87.5490045213581,0.6342225001600693,2022-01-14 10:00:00,2419,10.047488390659712,1466,Customer 1466,41,Address 1466,2569.1292344962367,2023-04-11,0
